element_name,element_class_sfb_mmg,worksection_class_sfb_mmg,worksection_name,activity_name,techflow_name,LCS_name,LCM_code,LCM_nest1_code,LCM_nest2_code,activity_type,techflow_unit,techflow_amount,indicator_GWP,indicator_PM,indicator_EP,indicator_old,indicator_aci,indicator_pof,indicator_dare,indicator_darf,indicator_HTc,indicator_HTnc,indicator_irhh,indicator_ecofw,indicator_ws,indicator_luosom,indicator_luobio,indicator_luourb,indicator_luoagr,indicator_luofor,indicator_lutsom,indicator_lutbio,indicator_luturb,indicator_lutagr
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),All purpose cleaner [RER]| production,B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.10866604,0.00008368,0.00015288,3.844E-09,0.00049652,0.00007408,0.000000484,2.4121372,1.356E-09,1.972E-08,0.0024426,0.4056516,0.00086992,0.15095688,0.00906188,0.0009496,0.00641868,0.00807004,0.08351276,0.00643904,0.000007,0.00018244
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.02,0.022229395,1.18272E-05,1.06176E-05,3.0144E-09,7.74144E-05,6.7584E-06,1.35552E-07,0.497413056,3.648E-10,1.9968E-09,0.000869914,0.010647418,5.07072E-05,0.004051258,0.000227731,0.00014953,1.37088E-06,0.00091417,0.022688064,-0.000021312,0.000002304,-0.00000192
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.11,0.128235824,6.82282E-05,6.12503E-05,1.73893E-08,0.000446584,3.89875E-05,7.81966E-07,2.869451567,2.10444E-09,1.1519E-08,0.005018314,0.06142229,0.000292517,0.023370692,0.001313724,0.000862599,7.90826E-06,0.005273616,0.130881769,-0.000122944,1.32912E-05,-0.000011076
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.049321471,2.62416E-05,2.35578E-05,6.6882E-09,0.000171763,1.49952E-05,3.00756E-07,1.103635218,8.094E-10,4.4304E-09,0.001930121,0.023623958,0.000112507,0.008988728,0.000505279,0.000331769,3.04164E-06,0.002028314,0.050339142,-0.000047286,0.000005112,-0.00000426
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.043689849,2.32453E-05,2.08679E-05,5.92453E-09,0.000152151,1.3283E-05,2.66415E-07,0.97762,7.16981E-10,3.92453E-09,0.001709736,0.020926528,9.96604E-05,0.007962377,0.000447585,0.000293887,2.69434E-06,0.001796717,0.044591321,-4.18868E-05,4.5283E-06,-3.77358E-06
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.06,0.06946686,0.00003696,0.00003318,9.42E-09,0.00024192,0.00002112,4.236E-07,1.5544158,1.14E-09,6.24E-09,0.00271848,0.03327318,0.00015846,0.01266018,0.00071166,0.00046728,0.000004284,0.00285678,0.0709002,-0.0000666,0.0000072,-0.000006
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.06,0.066894013,3.55911E-05,3.19511E-05,9.07111E-09,0.00023296,2.03378E-05,4.07911E-07,1.496844844,1.09778E-09,6.00889E-09,0.002617796,0.03204084,0.000152591,0.012191284,0.000685302,0.000449973,4.12533E-06,0.002750973,0.068274267,-6.41333E-05,6.93333E-06,-5.77778E-06
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Tap water {RER}| market group for | Alloc Rec, U",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.33,0.000126,7.86667E-08,7.03333E-08,1.24333E-11,6.36667E-07,5.06667E-08,4.13333E-10,0.001846333,1.22667E-11,5E-11,1.31333E-05,0.000159667,5.43333E-05,0.000045,2.51667E-06,1.41333E-06,3.63333E-08,0.0000117,0.000134333,-0.0000009,8.96667E-09,-3.13333E-08
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),All purpose cleaner [RER]| production,B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.00,0.008149953,0.000006276,0.000011466,2.883E-10,0.000037239,0.000005556,3.63E-08,0.18091029,1.017E-10,1.479E-09,0.000183195,0.03042387,0.000065244,0.011321766,0.000679641,0.00007122,0.000481401,0.000605253,0.006263457,0.000482928,0.000000525,0.000013683
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Tap water {RER}| market group for | Alloc Rec, U",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,2.00,0.000756,0.000000472,0.000000422,7.46E-11,0.00000382,0.000000304,2.48E-09,0.011078,7.36E-11,3E-10,0.0000788,0.000958,0.000326,0.00027,0.0000151,0.00000848,0.000000218,0.0000702,0.000806,-0.0000054,5.38E-08,-0.000000188
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),All purpose cleaner [RER]| production,B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.10866604,0.00008368,0.00015288,3.844E-09,0.00049652,0.00007408,0.000000484,2.4121372,1.356E-09,1.972E-08,0.0024426,0.4056516,0.00086992,0.15095688,0.00906188,0.0009496,0.00641868,0.00807004,0.08351276,0.00643904,0.000007,0.00018244
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.02,0.022229395,1.18272E-05,1.06176E-05,3.0144E-09,7.74144E-05,6.7584E-06,1.35552E-07,0.497413056,3.648E-10,1.9968E-09,0.000869914,0.010647418,5.07072E-05,0.004051258,0.000227731,0.00014953,1.37088E-06,0.00091417,0.022688064,-0.000021312,0.000002304,-0.00000192
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.11,0.128235824,6.82282E-05,6.12503E-05,1.73893E-08,0.000446584,3.89875E-05,7.81966E-07,2.869451567,2.10444E-09,1.1519E-08,0.005018314,0.06142229,0.000292517,0.023370692,0.001313724,0.000862599,7.90826E-06,0.005273616,0.130881769,-0.000122944,1.32912E-05,-0.000011076
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.049321471,2.62416E-05,2.35578E-05,6.6882E-09,0.000171763,1.49952E-05,3.00756E-07,1.103635218,8.094E-10,4.4304E-09,0.001930121,0.023623958,0.000112507,0.008988728,0.000505279,0.000331769,3.04164E-06,0.002028314,0.050339142,-0.000047286,0.000005112,-0.00000426
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.043689849,2.32453E-05,2.08679E-05,5.92453E-09,0.000152151,1.3283E-05,2.66415E-07,0.97762,7.16981E-10,3.92453E-09,0.001709736,0.020926528,9.96604E-05,0.007962377,0.000447585,0.000293887,2.69434E-06,0.001796717,0.044591321,-4.18868E-05,4.5283E-06,-3.77358E-06
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.06,0.06946686,0.00003696,0.00003318,9.42E-09,0.00024192,0.00002112,4.236E-07,1.5544158,1.14E-09,6.24E-09,0.00271848,0.03327318,0.00015846,0.01266018,0.00071166,0.00046728,0.000004284,0.00285678,0.0709002,-0.0000666,0.0000072,-0.000006
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.06,0.066894013,3.55911E-05,3.19511E-05,9.07111E-09,0.00023296,2.03378E-05,4.07911E-07,1.496844844,1.09778E-09,6.00889E-09,0.002617796,0.03204084,0.000152591,0.012191284,0.000685302,0.000449973,4.12533E-06,0.002750973,0.068274267,-6.41333E-05,6.93333E-06,-5.77778E-06
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Tap water {RER}| market group for | Alloc Rec, U",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.33,0.000126,7.86667E-08,7.03333E-08,1.24333E-11,6.36667E-07,5.06667E-08,4.13333E-10,0.001846333,1.22667E-11,5E-11,1.31333E-05,0.000159667,5.43333E-05,0.000045,2.51667E-06,1.41333E-06,3.63333E-08,0.0000117,0.000134333,-0.0000009,8.96667E-09,-3.13333E-08
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),All purpose cleaner [RER]| production,B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.00,0.008149953,0.000006276,0.000011466,2.883E-10,0.000037239,0.000005556,3.63E-08,0.18091029,1.017E-10,1.479E-09,0.000183195,0.03042387,0.000065244,0.011321766,0.000679641,0.00007122,0.000481401,0.000605253,0.006263457,0.000482928,0.000000525,0.000013683
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Tap water {RER}| market group for | Alloc Rec, U",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,2.00,0.000756,0.000000472,0.000000422,7.46E-11,0.00000382,0.000000304,2.48E-09,0.011078,7.36E-11,3E-10,0.0000788,0.000958,0.000326,0.00027,0.0000151,0.00000848,0.000000218,0.0000702,0.000806,-0.0000054,5.38E-08,-0.000000188
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),All purpose cleaner [RER]| production,B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.10866604,0.00008368,0.00015288,3.844E-09,0.00049652,0.00007408,0.000000484,2.4121372,1.356E-09,1.972E-08,0.0024426,0.4056516,0.00086992,0.15095688,0.00906188,0.0009496,0.00641868,0.00807004,0.08351276,0.00643904,0.000007,0.00018244
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.02,0.022229395,1.18272E-05,1.06176E-05,3.0144E-09,7.74144E-05,6.7584E-06,1.35552E-07,0.497413056,3.648E-10,1.9968E-09,0.000869914,0.010647418,5.07072E-05,0.004051258,0.000227731,0.00014953,1.37088E-06,0.00091417,0.022688064,-0.000021312,0.000002304,-0.00000192
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.11,0.128235824,6.82282E-05,6.12503E-05,1.73893E-08,0.000446584,3.89875E-05,7.81966E-07,2.869451567,2.10444E-09,1.1519E-08,0.005018314,0.06142229,0.000292517,0.023370692,0.001313724,0.000862599,7.90826E-06,0.005273616,0.130881769,-0.000122944,1.32912E-05,-0.000011076
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.049321471,2.62416E-05,2.35578E-05,6.6882E-09,0.000171763,1.49952E-05,3.00756E-07,1.103635218,8.094E-10,4.4304E-09,0.001930121,0.023623958,0.000112507,0.008988728,0.000505279,0.000331769,3.04164E-06,0.002028314,0.050339142,-0.000047286,0.000005112,-0.00000426
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.043689849,2.32453E-05,2.08679E-05,5.92453E-09,0.000152151,1.3283E-05,2.66415E-07,0.97762,7.16981E-10,3.92453E-09,0.001709736,0.020926528,9.96604E-05,0.007962377,0.000447585,0.000293887,2.69434E-06,0.001796717,0.044591321,-4.18868E-05,4.5283E-06,-3.77358E-06
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.06,0.06946686,0.00003696,0.00003318,9.42E-09,0.00024192,0.00002112,4.236E-07,1.5544158,1.14E-09,6.24E-09,0.00271848,0.03327318,0.00015846,0.01266018,0.00071166,0.00046728,0.000004284,0.00285678,0.0709002,-0.0000666,0.0000072,-0.000006
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.06,0.066894013,3.55911E-05,3.19511E-05,9.07111E-09,0.00023296,2.03378E-05,4.07911E-07,1.496844844,1.09778E-09,6.00889E-09,0.002617796,0.03204084,0.000152591,0.012191284,0.000685302,0.000449973,4.12533E-06,0.002750973,0.068274267,-6.41333E-05,6.93333E-06,-5.77778E-06
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Tap water {RER}| market group for | Alloc Rec, U",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.33,0.000126,7.86667E-08,7.03333E-08,1.24333E-11,6.36667E-07,5.06667E-08,4.13333E-10,0.001846333,1.22667E-11,5E-11,1.31333E-05,0.000159667,5.43333E-05,0.000045,2.51667E-06,1.41333E-06,3.63333E-08,0.0000117,0.000134333,-0.0000009,8.96667E-09,-3.13333E-08
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),All purpose cleaner [RER]| production,B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.00,0.008149953,0.000006276,0.000011466,2.883E-10,0.000037239,0.000005556,3.63E-08,0.18091029,1.017E-10,1.479E-09,0.000183195,0.03042387,0.000065244,0.011321766,0.000679641,0.00007122,0.000481401,0.000605253,0.006263457,0.000482928,0.000000525,0.000013683
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Tap water {RER}| market group for | Alloc Rec, U",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,2.00,0.000756,0.000000472,0.000000422,7.46E-11,0.00000382,0.000000304,2.48E-09,0.011078,7.36E-11,3E-10,0.0000788,0.000958,0.000326,0.00027,0.0000151,0.00000848,0.000000218,0.0000702,0.000806,-0.0000054,5.38E-08,-0.000000188
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),All purpose cleaner [RER]| production,B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.10866604,0.00008368,0.00015288,3.844E-09,0.00049652,0.00007408,0.000000484,2.4121372,1.356E-09,1.972E-08,0.0024426,0.4056516,0.00086992,0.15095688,0.00906188,0.0009496,0.00641868,0.00807004,0.08351276,0.00643904,0.000007,0.00018244
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.02,0.022229395,1.18272E-05,1.06176E-05,3.0144E-09,7.74144E-05,6.7584E-06,1.35552E-07,0.497413056,3.648E-10,1.9968E-09,0.000869914,0.010647418,5.07072E-05,0.004051258,0.000227731,0.00014953,1.37088E-06,0.00091417,0.022688064,-0.000021312,0.000002304,-0.00000192
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.11,0.128235824,6.82282E-05,6.12503E-05,1.73893E-08,0.000446584,3.89875E-05,7.81966E-07,2.869451567,2.10444E-09,1.1519E-08,0.005018314,0.06142229,0.000292517,0.023370692,0.001313724,0.000862599,7.90826E-06,0.005273616,0.130881769,-0.000122944,1.32912E-05,-0.000011076
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.049321471,2.62416E-05,2.35578E-05,6.6882E-09,0.000171763,1.49952E-05,3.00756E-07,1.103635218,8.094E-10,4.4304E-09,0.001930121,0.023623958,0.000112507,0.008988728,0.000505279,0.000331769,3.04164E-06,0.002028314,0.050339142,-0.000047286,0.000005112,-0.00000426
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.043689849,2.32453E-05,2.08679E-05,5.92453E-09,0.000152151,1.3283E-05,2.66415E-07,0.97762,7.16981E-10,3.92453E-09,0.001709736,0.020926528,9.96604E-05,0.007962377,0.000447585,0.000293887,2.69434E-06,0.001796717,0.044591321,-4.18868E-05,4.5283E-06,-3.77358E-06
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.06,0.06946686,0.00003696,0.00003318,9.42E-09,0.00024192,0.00002112,4.236E-07,1.5544158,1.14E-09,6.24E-09,0.00271848,0.03327318,0.00015846,0.01266018,0.00071166,0.00046728,0.000004284,0.00285678,0.0709002,-0.0000666,0.0000072,-0.000006
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Insecticide, woodworm treatment [RER]| production",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.06,0.066894013,3.55911E-05,3.19511E-05,9.07111E-09,0.00023296,2.03378E-05,4.07911E-07,1.496844844,1.09778E-09,6.00889E-09,0.002617796,0.03204084,0.000152591,0.012191284,0.000685302,0.000449973,4.12533E-06,0.002750973,0.068274267,-6.41333E-05,6.93333E-06,-5.77778E-06
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Tap water {RER}| market group for | Alloc Rec, U",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.33,0.000126,7.86667E-08,7.03333E-08,1.24333E-11,6.36667E-07,5.06667E-08,4.13333E-10,0.001846333,1.22667E-11,5E-11,1.31333E-05,0.000159667,5.43333E-05,0.000045,2.51667E-06,1.41333E-06,3.63333E-08,0.0000117,0.000134333,-0.0000009,8.96667E-09,-3.13333E-08
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),All purpose cleaner [RER]| production,B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.00,0.008149953,0.000006276,0.000011466,2.883E-10,0.000037239,0.000005556,3.63E-08,0.18091029,1.017E-10,1.479E-09,0.000183195,0.03042387,0.000065244,0.011321766,0.000679641,0.00007122,0.000481401,0.000605253,0.006263457,0.000482928,0.000000525,0.000013683
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),"Tap water {RER}| market group for | Alloc Rec, U",B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,2.00,0.000756,0.000000472,0.000000422,7.46E-11,0.00000382,0.000000304,2.48E-09,0.011078,7.36E-11,3E-10,0.0000788,0.000958,0.000326,0.00027,0.0000151,0.00000848,0.000000218,0.0000702,0.000806,-0.0000054,5.38E-08,-0.000000188
FR06(CS3) tim frame + hemcr fill,27.1,(23.7/2)Sf2 - AA - 0050,Balcony | Cladding | Rigid tiles | Concrete (600 x 600 x 40 mm) | On tile carriers (50 mm),concrete tiles (60x60x4 cm),All purpose cleaner [RER]| production,B1-4: Use stage (embodied),B2.1,B2.1,-,Process,kg,0.04,0.10866604,0.00008368,0.00015288,3.844E-09,0.00049652,0.00007408,0.000000484,2.4121372,1.356E-09,1.972E-08,0.0024426,0.4056516,0.00086992,0.15095688,0.00906188,0.0009496,0.00641868,0.00807004,0.08351276,0.00643904,0.000007,0.00018244
